t,x1,y1,x2,y2,theta1,theta2,omega1,omega2
3.339,-0.3806695520934232,1.9634384869684594,-1.3579863248981041,1.7516557549182667,-2.9500895083573773,-7.640582924858227,-0.6401602476567411,1.1795680793228938
3.34,-0.3794137161087673,1.9636815505647895,-1.3564790659673327,1.7507418828047425,-2.9507290793049648,-7.63939898486891,-0.6389620820715981,1.1883820817510606
3.341,-0.3781600794691253,1.9639233575412012,-1.3549707498216017,1.749818443338968,-2.9513674513542925,-7.638206231293978,-0.6377608079267484,1.197201228532249
3.342,-0.37690864972982047,1.9641639111232148,-1.3534613524537744,1.748885443081144,-2.9520046213616644,-7.637004658954886,-0.6365563787914628,1.2060255320805118
3.343,-0.37565943454198314,1.9644032145258767,-1.3519508497127002,1.7479428886831063,-2.9526405861324214,-7.635794262645648,-0.6353487481587711,1.2148550055586715
3.344,-0.37441244165207094,1.9646412709540984,-1.3504392173026782,1.7469907868905914,-2.9532753424212093,-7.634575037133229,-0.6341378694480047,1.2236896628639002
3.345,-0.3731676789014122,1.9648780836029833,-1.3489264307829432,1.7460291445454743,-2.9539088869322345,-7.633346977157911,-0.6329236960072608,1.2325295186136644
3.346,-0.3719251542257616,1.9651136556581514,-1.3474124655671662,1.7450579685879977,-2.9545412163195137,-7.632110077433641,-0.6317061811157979,1.2413745881319893
3.347,-0.3706848756548716,1.9653479902960524,-1.3458972969229746,1.7440772660589678,-2.9551723271871135,-7.6308643326483345,-0.6304852779863543,1.2502248874360935
3.348,-0.36944685131208366,1.9655810906842757,-1.34438089997149,1.743087044101949,-2.955802216089381,-7.629609737464182,-0.6292609397674024,1.259080433223314
3.349,-0.3682110894139318,1.9658129599818508,-1.3428632496868829,1.742087309965431,-2.956430879531166,-7.628346286517909,-0.6280331195453324,1.2679412428583792
3.35,-0.36697759826976833,1.966043601339541,-1.3413443208959517,1.74107807100498,-2.957058313968033,-7.627073974421025,-0.626801770346572,1.2768073343609747
3.351,-0.36574638628139494,1.966273017900134,-1.3398240882777066,1.7400593346853805,-2.957684515806469,-7.625792795760047,-0.6255668451396367,1.285678726393662
3.352,-0.3645174619427191,1.9665012127987205,-1.3383025263629824,1.7390311085827515,-2.9583094814040787,-7.624502745096694,-0.6243282968371211,1.2945554382500661
3.353,-0.36329083383942,1.9667281891629709,-1.3367796095340634,1.7379934003866588,-2.9589332070697725,-7.623203816968073,-0.6230860782976266,1.3034374898433871
3.354,-0.36206651064863227,1.9669539501134041,-1.335255312024327,1.736946217902205,-2.9595556890639476,-7.621896005886827,-0.6218401423276314,1.312324901695186
3.355,-0.36084450113863775,1.96717849876365,-1.3337296079178964,1.7358895690521083,-2.960176923598663,-7.620579306341272,-0.620590441683296,1.3212176949245005
3.356,-0.359624814168583,1.9674018382207057,-1.3322024711493237,1.7348234618787663,-2.960796906837801,-7.61925371279551,-0.6193369290722186,1.3301158912372095
3.357,-0.35840745868820184,1.967623971585187,-1.3306738755032779,1.733747904546311,-2.9614156348972265,-7.617919219689521,-0.6180795571551302,1.3390195129156985
3.358,-0.3571924437375546,1.9678449019515725,-1.3291437946142532,1.7326629053426468,-2.962033103844936,-7.616575821439235,-0.6168182785475402,1.3479285828087806
3.359,-0.3559797784467804,1.9680646324084434,-1.3276122019662913,1.7315684726814788,-2.962649309701202,-7.615223512436578,-0.6155530458213238,1.356843124321924
3.36,-0.35476947203586323,1.9682831660387168,-1.326079070892721,1.7304646151043335,-2.963264248438706,-7.613862287049513,-0.614283811506264,1.3657631614077068
3.361,-0.3535615338144127,1.968500505919874,-1.3245443745759133,1.7293513412825572,-2.9638779159826694,-7.612492139622042,-0.6130105280915412,1.3746887185565537
