t,x1,y1,x2,y2,theta1,theta2,omega1,omega2
8.132,-1.9916791158672855,0.1822479064848422,-1.1434888793446707,0.7119396306676076,-1.6620468626944183,14.695404013964193,-0.5007454231465923,8.925985341268559
8.133,-1.9915871061971189,0.18325064373525718,-1.1481541466667577,0.7204850830425824,-1.6625503375682185,14.704321679737564,-0.5061138611013023,8.90948566756097
8.134,-1.991493598271858,0.18426407149036847,-1.1528760154638977,0.7289846877748394,-1.66305920384959,14.713222871896068,-0.511529337501264,8.89303141063941
8.135,-1.9913985673104007,0.18528827840444562,-1.1576537368113164,0.7374382196487179,-1.6635735069484043,14.722107639968588,-0.5169895449085802,8.876628772950438
8.136,-1.9913019885966108,0.18632334854006638,-1.162486566421788,0.7458454624597668,-1.664093289993997,14.730976039590164,-0.5224922398940874,8.860283776140005
8.137,-1.9912038374732415,0.18736936150779093,-1.1673737648311413,0.7542062087667813,-1.6646185939053304,14.739828132307249,-0.5280352427166283,8.844002262423263
8.138,-1.9911040893357719,0.1884263926056182,-1.1723145975690619,0.7625202596451578,-1.6651494574610526,14.748663985384097,-0.5336164369266284,8.827789896221269
8.139,-1.9910027196261746,0.18949451295796507,-1.177308335315669,0.7707874244419665,-1.6656859173693237,14.757483671610677,-0.5392337688993126,8.811652166052525
8.14,-1.99089970382663,0.1905737896538676,-1.182354254044339,0.7790075205330148,-1.666228008337257,14.766287269112407,-0.5448852473028453,8.795594386667522
8.141,-1.990795017453209,0.19166428588413953,-1.187451635151342,0.7871803730822909,-1.666775763139843,14.775074861162137,-0.5505689425067052,8.779621701414142
8.142,-1.9906886360495377,0.19276606107723268,-1.1925997655730027,0.7953058148043115,-1.6673292126882295,14.783846535995014,-0.556282985935804,8.763739084821442
8.143,-1.9905805351804715,0.1938791710334762,-1.1977979378907917,0.803383685729331,-1.6678883860971936,14.792602386626276,-0.5620255693754105,8.747951345390423
8.144,-1.9904706904257916,0.1950036680574805,-1.203045450425158,0.8114138329719995,-1.6684533107516997,14.801342510672699,-0.5677949442324898,8.732263128579135
8.145,-1.9903590773739523,0.1961396010883806,-1.2083416073187054,0.819396110503558,-1.6690240123723805,14.810067010177988,-0.5735894207586383,8.716678919970184
8.146,-1.9902456716158958,0.19728701582768127,-1.2136857186094039,0.8273303789278371,-1.669600515079821,14.81877599144256,-0.579407367239991,8.701203048608695
8.147,-1.9901304487389675,0.1984459548643799,-1.2190771002944512,0.8352165052610666,-1.6701828414574826,14.827469564857962,-0.5852472091593868,8.68583969049863
8.148,-1.9900133843209462,0.19961645779718076,-1.224515074385792,0.84305436271608,-1.6707710126131752,14.836147844746804,-0.5911074283363363,8.670592872244924
